idx,text,true_label,pred_label,max_prob,pred_prob,centroid_score
2075,"'If not _the face_ of _men_, The sufferance of our _souls, the time's abuse_,-- _If these be motives weak, break of betimes._' There is no use in attempting a change where such motives are weak. 'Break off _betimes_, And every man hence to his idle bed.' That this political degradation, and its deteriorating and corrupting influence on the national character, was that which presented itself to the politician's eye at that time as the most fatal aspect of the question, or as the thing most to be deprecated in the continuance of such a state of things, no one who studies carefully the best writings of that time can doubt. And it must be confessed, that this is an influence which shows itself very palpably, not in the degrading <TIME> detail only of which the noble mind is, in such circumstances, the suffering witness, and the secretly protesting suffering participator, but in those large events which make the historic record. <ORG>, that sturdy <LOC> which <ORG> had to conquer, and not its pertinacious choice of colours only, not its fixed determination to have the choosing of the colour of its own 'Roses' merely, but its inveterate idea of the sanctity of '_law_' permeating all the masses--that was a very different <LOC> from the <LOC> which <ORG> willed to his children; it was a very different <LOC>, at least, from the <LOC> which <ORG> willed to _his_. That some sparks of the old fire were not wanting, however,--that the nation which had kept alive in the common mind through so many generations, without the aid of books, the memory of that 'ancestor' that 'made its laws,' was not after all, perhaps, without a future--began to be evident about the time that the history of 'that last king of <LOC> who was the ancestor' of the English Stuart, was dedicated by the author of the Novum Organum to the Prince of Wales, afterwards <PER>, not without a glance at these portents. Circumstances tending to throw doubt upon the durability of this institution--circumstances which seemed to portend that this monstrous innovation was destined on the whole to be a much shorter-lived <NUM> than the usurpation it had displaced--had not been wanting, indeed, from the <NUM>, in spite of those discouraging aspects of the question which were more immediately urged upon the contemporary observer.",unknown,CharlesDickens,0.6789376735687256,0.6789376735687256,-4.744932174682617
2076,"<PER>’s recitals were enough to snap this man-of-war world’s sword in its scabbard. And thinking of all the cruel carnal glory wrought out by naval heroes in scenes like these, I asked myself whether, indeed, that was a glorious coffin in which Lord <PER> was entombed—a coffin presented to him, during life, by Captain <PER>; it had been dug out of the main-most of the French line-of-battle ship L’Orient, which, burning up with British fire, destroyed <NUM> of Frenchmen at the battle of the <LOC>. Peace to Lord <PER> where he sleeps in his mouldering mast! but rather would I be urned in the trunk of some green tree, and even in death have the vital sap circulating round me, giving of my dead body to the living foliage that shaded my peaceful tomb. CHAPTER LXXV. “SINK, BURN, AND DESTROY.”—_Printed Admiralty orders in time of war_. Among innumerable “_yarns and twisters_” reeled off in our main-top during our pleasant run to the <LOC>, none could match those of <PER>, our captain. Never was there better company than ever-glorious <PER>. The things which most men only read of, or dream about, he had seen and experienced. He had been a dashing smuggler in <DATE>, and could tell of a long nine-pounder rammed home with wads of French silks; of cartridges stuffed with the finest gunpowder tea; of cannister-shot full of <LOC> sweetmeats; of sailor frocks and trowsers, quilted inside with costly laces; and table legs, hollow as musket barrels, compactly stowed with rare drugs and spices. He could tell of a wicked widow, too—a beautiful receiver of smuggled goods upon the English coast—who smiled so sweetly upon the smugglers when they sold her silks and laces, cheap as tape and ginghams. She called them gallant fellows, hearts of game; and bade them bring her more. He could tell of desperate fights with his British majesty’s cutters, in <TIME> coves upon a stormy coast; of the capture of a reckless band, and their being drafted on board a man-of-war; of their swearing that their chief was slain; of a writ of habeas corpus sent on board for <NUM> of them for a debt—a reserved and handsome man—and his going ashore, strongly suspected of being the slaughtered captain, and this a successful scheme for his escape. But more than all, <PER> could tell of the battle of <PER>, for he had been a captain of <NUM> of the main-deck guns on board Admiral <PER>’s flag-ship, the <LOC>.",HermanMelville,CharlesDickens,0.7554765343666077,0.7554765343666077,-3.8841235637664795
2077,"“Aha!” thought I, without expressing myself aloud—“this is quite a remarkable silence on the part of <PER>, and is no doubt a consequence of his verbosity upon a previous occasion. <NUM> extreme induces another. I wonder if he has forgotten the many unanswerable questions which he propounded to me so fluently on <DATE> when I gave him my last lecture? At all events, he is cured of the transcendentals.” “Ahem!” here replied <PER>, just as if he had been reading my thoughts, and looking like a very old sheep in a revery. The old gentleman now took him by the arm, and led him more into the shade of the bridge—a few paces back from the turnstile. “My good fellow,” said he, “I make it a point of conscience to allow you this much run. Wait here, till I take my place by the stile, so that I may see whether you go over it handsomely, and transcendentally, and don’t omit any flourishes of the pigeon-wing. A mere form, you know. I will say ‘<NUM>, <NUM>, <NUM>, and away.’ Mind you, start at the word ‘away.’” Here he took his position by the stile, paused a moment as if in profound reflection, then looked up and, I thought, smiled very slightly, then tightened the strings of his apron, then took a long look at Dammit, and finally gave the word as agreed upon— _<NUM>—<NUM>—<NUM>—and—away!_ Punctually at the word “away,” my poor friend set off in a strong gallop. The stile was not very high, like Mr. <PER>—nor yet very low, like that of Mr. <PER>’s reviewers, but upon the whole I made sure that he would clear it. And then what if he did not?—ah, that was the question—what if he did not? “What right,” said I, “had the old gentleman to make any other gentleman jump? The little old dot-and-carry-one! who is he? If he asks me to jump, I won’t do it, that’s flat, and I don’t care who the devil he is.” The bridge, as I say, was arched and covered in, in a very ridiculous manner, and there was a most uncomfortable echo about it at all times—an echo which I never before so particularly observed as when I uttered the <NUM> last words of my remark. But what I said, or what I thought, or what I heard, occupied only an instant. In <TIME> from his starting, my poor <PER> had taken the leap.",EdgarAllanPoe,CharlesDickens,0.9681300520896912,0.9681300520896912,-1.2274279594421387
2082,"For the popular magistracy, as it represents the ignorance, and stupidity, and capricious tyranny of the multitude, and their unfitness for rule, is subjected to the criticism of the true consulship, on the one hand, while the military usurpation of the chair of state, and the law of <ORG>, is not less severely criticized by the true <LOC>--the <LOC>, whose <ORG> is the Kind--on the other; and it was not necessary to produce, in any _more_ prominent manner, just then, the fact, that _both these offices_ and _relations_ were combined in that tottering estate of the realm,--that 'old riotous form of military government,' which held then only by the virtual election of the stupidity and ignorance of the people, and which, this Poet and his friends were about to put on its trial, for its _innovations_ in the government, and suppressions of the ancient estates of this realm,--for its suppression of the dignities and privileges of the <ORG>, and its suppression of the chartered dignities and rights of the <ORG>. _Scene_.--A Street. Cornets. Enter CORIOLANUS with his <NUM> military friends, who have shared with him the conduct of the Volscian wars, and have but just returned from their campaign, <ORG> and <PER> LARTIUS,--and with them the old civilian <ORG>, who, patrician as he is, on account of his _honesty_,--a truly patrician virtue,--is in favour with the people. '_He's_ an honest one. Would they were _all so_.' The military element predominates in this group of citizens, and of course, they are talking of the wars,--the foreign wars: but the principle of _inroad_ and _aggression_ on the one hand, and _defence_ on the other, the arts of _subjugation_, and _reconciliation_, the arts of WAR and GOVERNMENT in their most general forms are always cleared and identified, and tracked, under the specifications of the scene. _Cor_. <PER> then _had made_ NEW HEAD. _<ORG>_. He had, my lord, and _that_ it was, which caused Our swifter COMPOSITION. _Cor_. So then, the _Volsces_ stand but as at <NUM>, Ready, when _time_ shall _prompt_ them, to make _road_ Upon _us_ again. _Com_. _They_ _are worn_, lord consul, so That we shall hardly in _our ages_ see _Their_ banners wave again. * * * * * _Cor_. Behold! these are the tribunes of the people, The _tongues_ o' the _common mouth_. I do despise them; For they do prank them in authority, Against all _noble_ sufferance. _Sic_. Pass no further. _Cor_. Ha! what is that? _Bru_.",unknown,EdgarAllanPoe,0.8936322331428528,0.8936322331428528,-2.606597661972046
2084,"<PER> and his load too. _Hamlet_. It is not very strange; for my uncle is king of <LOC>, and those that would make mouths at him while my father lived, give <NUM>, <NUM>, <NUM>, a hundred ducats a-piece for his picture in little. '<PER>, there is something _in this, more_ than _natural_ , _if philosophy could find it out_. 'But,' our prose philosopher, whose mind is running much on the same subjects, continues 'if it happens so that he [this favourite of fortune] falls again, and is mixed with the common crowd, every one inquires with wonder into the _cause_ of his having been hoisted so high. _Is it he_? say they: did he know no more than this _when he was in_ PLACE?' Do _princes_ satisfy _themselves_ with so little? _Truly we were in good hands_! That which I myself adore in kings, is _the crowd of the adorers_. All reverence and submission is due to them, _except that of the understanding_; my _reason_ is not to bow and bend, 'tis my _knees_' 'I will not <LOC>' says another, who is in this one's counsels, I will not <PER> I surcease to honour mine own truth, And by my body's action, teach my mind A most inherent baseness. _Coriolanus_. 'Antisthenes <DATE> entreated _the Athenians to give orders that their asses might be employed in tilling the ground_,--to which it was answered, ""that _those animals were not destined to such a service_."" ""That's all one,"" replied he; ""it only sticks at your command; for the most ignorant and incapable men you employ _in your commands of war_, immediately become worthy enough _because_--YOU EMPLOY THEM.""' There mightst thou behold the great image of authority. A dog's obeyed in <DATE>. For thou dost know, oh <PER> dear, This realm dismantled was Of <PER> himself; and now reigns here, A very--very--_Peacock_. <PER>. You might have rhymed. Hamlet.",unknown,EdgarAllanPoe,0.890154242515564,0.890154242515564,-3.1012277603149414
2085,"“Now do you feel like going to sleep again? The doctor won't come till <TIME>. Your fever'll rise toward <TIME>, and that's the time he wants to see you. I shall sleep in the spare room next you to-night.” “Thank you, Mrs. <PER>. You are so kind; but you won't have to,” replied the child earnestly. “Would you please draw up the curtains and put <PER> clothes on the bed? Perhaps I'll dress her after a while. It doesn't seem fair to make her stay in bed when it wasn't her error.” “I don't think you'd better keep your arms out,” returned Mrs. <PER> decidedly. “I'll put up the curtains, but when you come to try to do anything you'll find you are very weak. You can ring the bell when you want to, you know. And don't take your medicine again for <TIME> after eating. I'd take another nap right away if I was you.” When she had gone out, <ORG> shook her head at the doll, whose face was smiling toward her own. “You denied it, didn't you, <PER>, the minute she said it,” she whispered. “Error is using Mrs. <PER> to hold me under mortal mind laws, but it can't be so, because God doesn't want it, and I'm not afraid any more.” <PER> put her hand under her pillow and drew out the <NUM> slips of paper that bore her mother's messages. These she read through several times. “Of course there are more, <PER>. I shouldn't wonder if there was one in every pocket, but I don't mean to hunt. Divine love will send them to me just when I need them, the way He did these. I'm sorry I can't dress you, <PER>, because you've just reflected love all the time, and ought not to be in bed at all; but I must obey, you know, so there won't be discord. I'd love to just hop up and get your clothes, but you'll forgive me for not, I know.” Again <PER> put her hand under her pillow and drew forth her copy of “Science and Health.” “I'll read to you a little, <PER>.” She opened the book to page <NUM> and read, “Rise in the strength of Spirit to resist all that is unlike God.” <PER> paused and thought for <TIME>. “You might think, <PER>, that that meant rise against Mrs. <PER>, but it doesn't.",unknown,MarkTwain,0.9809634685516357,0.9809634685516357,-1.9305408000946045
2087,"Be not fond To think that CAESAR bears _such_ REBEL _blood_, That will be thawed from the _true quality_, With that which melteth FOOLS. (?) I mean, _sweet words, Low, crooked curtsies_, and _base spaniel fawning. Thy brother_ by _decree_ is banished; If thou dost bend, and pray, and fawn for _him, I spurn thee like a cur_, out of my way. Know CAESAR DOTH NOT WRONG. To appreciate this, one must recall not merely the humiliating personal prostrations which the ceremonial of <ORG> required then, but that base prostration of truth and duty and honour, under the feet of vanity and will and passion, which they symbolized. Thus far _Caesar_, but the subject's views on this point, as here set forth, are scarcely less explicit, but then it is a _Roman_ subject who speaks, and the Roman costume and features, look savingly through the lion's neck. <NUM> of the radical technicalities of that new philosophy of the human nature which permeates all this historical exhibition, comes in here, however; and it is one which must be mastered before any of these plays can be really read. The radical point in the new philosophy, as it applies to the human nature in particular, is the pivot on which all turns here,--here as elsewhere in the writings of this school,--the distinction of 'the double self,' the distinction between the particular and private nature, with its unenlightened instincts of passion, humour, will, caprice,--that self which is changeful, at war with itself, self-inconsistent, and, therefore, truly, no SELF,--since the true self is the principle of identity and immutability,--the distinction between that 'private' _nature_ when it is developed instinctively as 'selfishness,' and that rational immutable self which is constitutionally present though latent, in all men, and one in them all; that noble _special_ human form which embraces and reconciles in its intention, the private good with the good of that worthier whole whereof we are individually parts and members; 'this is the distinction on which all turns here.' For this philosophy refuses, on philosophical grounds, to accept this low, instinctive private nature, in any dressing up of accidental power as the god of its idolatry, in place of that 'divine or angelical nature, which is the perfection of the human form,' and the true sovereignty.",unknown,EdgarAllanPoe,0.9757048487663269,0.9757048487663269,-0.876415491104126
2088,"'O _there_ were desolation of gallowses and gaolers. I speak against my present profit,' [he <LOC> was speaking not as a judge or a lawyer, but as a _gaoler_,] 'I speak against my present profit, but my wish hath a _preferment_ in it.' (A _preferment_?) --That is the solution propounded by science, of the problem that is pressing on us, and urging on us with such violent appeals, its solution. 'I would we were all of <NUM> _mind_, and <NUM> mind _good_. My wish hath a _preferment_ in it.' '<PER> is not to be cured by bare admonition.' 'It were a strange speech which, spoken, or spoken oft, should cure a man of _a vice_ to which he is _by nature subject_,'--_subject_--by _nature_.--That is the _Philosopher_. 'What _he cannot help in his nature_ you account _a vice_ in him,' says the poor citizen, putting in a word on the _Poet's_ behalf for Coriolanus whose education, whatever <LOC> may think about it, was not scientific, or calculated to reduce that 'partliness,' that disorganizing social principle, whose subsequent demonstrations gave her so much offence. Not admonition, not preaching and scolding, and not books only, but institutions, laws, customs, habit, education in its more limited sense, 'association, emulation, praise, blame,' all the agencies 'from which the mind suffereth,'-- which have power to change it, in skilfully compounded recipes and regimen scientifically adapted to cases, and not prescribed only, but enforced,--_these_ make the state machinery--these are the engines that are going to 'prevent the fiend,' and educate the 'one mind,'-- _the <NUM> mind good_, which is the sovereign of the common-WEAL,--'my wish hath a preferment in it,'--the <NUM> only man who will make when he is crowned, not <LOC>, but _room_ enough for us all,--who will make when he is crowned such desolation of gallowses and gaolers. These are the remedies for the diseases of the state, when the scientific practitioner is called in at last, and permitted to undertake his cure. But he will not wait for that. He will not wait to be asked. He has no delicacy about pushing himself forward in this business.",unknown,MarkTwain,0.9956081509590149,0.9956081509590149,-1.2675185203552246
2089,"This, which is the hardliest reduced to axiom of any, is that which lies collected on <ORG> here, cleared of all that interferes with the result; and the axiom of practice, which is the '<NUM> vintage' of <ORG>, is expressed before our eyes. 'For that which in speculative philosophy corresponds to the cause, in practical philosophy becomes the rule.' He starts here, with this grand advantage which no other political philosopher or reformer had ever had before; he has _the true definition_ in his hands to begin with; not the specific and futile notions with which the human mind, shut up within itself, seeks to comprehend and predict and order all, but the solid actual universals that the mind of man, by the combination and scientific balance of its faculties, is able to ascend to. He has in his hands, to begin with, the causes that are universal and constant in nature, with which all the historical phenomena are convertible,--the motives from which all movement proceeds, the true original simple powers,--the unknown, into which all the variety of the known is resolvable, or rather the known into which all the variety of the unknown is resolvable; the forms 'which are always present _when the particular nature_ is present, and universally attest that presence; which are always absent when the particular nature is absent, and universally attest that absence; which always increase as the particular nature increases; which always decrease as the particular nature decreases;' that is the kind of definitions which this philosopher will undertake his moral reform with; that is the kind of idea which the English philosopher lays down for the basis of his politics. Nothing less solid than that will suit the turn of his genius, either in speculation or practice. He does full justice to the discoveries of the old Greek philosophers, whose speculation had controlled, not the speculation only, but all the practical doctrine of the world, from their time to his. He saw from what height of _genius_ they achieved their command; but that was <DATE> before, and that was in <LOC> corner of <LOC>; and when <LOC> began to think for itself, it was found that the Greeks could not give the law any longer. It was found that the _English_ notions at least, and the _Greek_ notions of things in general differed very materially--essentially--when they came to be put on paper.",unknown,EdgarAllanPoe,0.7539263367652893,0.7539263367652893,-3.6072776317596436
2092,"""Good-morning, dear,"" he said, turning and putting his arm around her. ""We have your mother laid out, haven't we?"" ""Why, Daddy, what is the matter? The coördination of her nervous system seems entirely thrown out."" He smiled heartlessly. ""She didn't sleep much, honey. Neither did you,"" regarding her closely. ""No, Daddy,"" she replied, rather breathlessly. ""I seem to be more reposeful when the yacht is in motion."" ""'Rocked in the cradle of the deep,' eh? Want to go ashore <TIME>?"" ""No, I think not. Mrs. <PER> is coming out for tea <TIME>, a little good-bye visit."" ""All right, then. What do you say to some cribbage?"" ""Fine, if we cannot be of any assistance to <LOC>. Are you sure?"" ""Yes, my love. She has been drinking heavily of 'the wine of astonishment' and must sleep it off. If there is any humble pie on board, you might have <PER> take her some for luncheon."" ""What are you talking about, Daddy? Poor Mamma!"" ""Yes, she is absolutely one of the finest. I thought so when she was <DATE>, and cute, with a little turn-up nose and dimples something like that <PER> girl, and I think so now; but the best of women must sometimes lie by until they get a new perspective."" ""Daddy, I don't understand you. You and <PER> have--have differed about something, I fear."" ""Well, it--it might be described that way. Morris,""--turning toward his valet who was <ORG>, please."" <PER> strove valiantly not to have <DATE>. She played cribbage with her father until luncheon was served on deck. Then she gave orders for her tea, and <PER> came to remind her of her promise that she might show <PER> over the yacht. He arrived about the same time as Mrs. <PER>, and <PER>, frightened to death of her mistress's strange mood, besought <PER> to remain with her mother while she should fulfill the promise to her island pal, and bid him a long and racking farewell. So <PER> left Mrs. <PER> with her father while she ventured to her mother's bedside and sat down, silently. A handkerchief, redolent of cologne, covered the sufferer's eyes. ""Who is that?"" came faintly from the blinded one. ""It is I, <ORG>,"" said <PER> meekly.",unknown,VirginiaWoolf,0.9616007804870605,0.9616007804870605,-2.694973945617676
2093,"""Ay; but she had a white hand, a small white hand,"" said the student, piqued at <PER>'s contemptuous opinion of his powers of observation; ""as white as <PER>."" He paused; for the lover was offended by the profanity of the comparison, as was made evident by the blood that rushed to his brow. ""We will appeal to the landlord,"" said <PER>, recovering his equanimity, and turning to <PER>, who just then entered the room. ""Who is this angel, mine host, that has taken up her abode in the <ORG> and <PER>?"" <PER> cast a quick glance from one to another before he answered, ""I keep no angels here, gentlemen. Dame <PER> would make the house anything but heaven for them and me."" ""And yet <PER> has seen a vision in the passage-way,--a lady with a small white hand."" ""Ah, I understand! A slight mistake of the young gentleman's,"" said <PER>, with the air of one who could perfectly account for the mystery. ""Our passageway is dark; or perhaps the light had dazzled his eyes. It was the Widow Fowler's daughter, that came to borrow a pipe of tobacco for her mother. By the same token, she put it into her own sweet mouth, and puffed as she went along."" ""But the white hand,"" said <PER>, <NUM> convinced. ""<PER>, I know not,"" answered <PER>. ""But her hand was at least as white as her face: that I can swear. Well, gentlemen, I trust you find everything in my house to your satisfaction. When the fire needs renewing, or the wine runs low, be pleased to tap on the table. I shall appear with the speed of a sunbeam."" After the departure of the landlord, the conversation of the young men amounted to little more than monosyllables. <PER> was wrapped in his own contemplations; and his companion was in a <NUM>-slumberous state, from which he started <DATE>, at the chiming of the clock that stood in a corner. The fire died gradually away; the lamps began to burn dim; and <PER>, rousing himself from one of his periodical slumbers, was about to propose a return to their chambers. He was prevented, however, by the approach of footsteps along the passageway; and <PER>, opening the door, ushered a person into the room, and retired. The new-comer was <PER>.",unknown,EdgarAllanPoe,0.9822730422019958,0.9822730422019958,-0.7856173515319824
2094,"“Are you happy, <PER>?” she asked, scrutinizing his face with childlike, searching eyes. “I was never a very solemn codger, was I?” he returned. “But are you happier? Does the world look different? Of course it does, with your mother well.” “Oh yes,” he answered in a changed tone, tossing his head back, and making a gesture as of throwing away something. “There was nothing in it before, nothing in it.” “Yes, yes, I know,” she returned comprehendingly. <ORG> had watched them, and now, as they paused, her voice broke the silence in which the <NUM> friends looked into each other's faces. “Cousin <PER> is going to church with me on <DATE>,” she announced. “Oh, certainly.” <PER> smiled. “<DATE> <TIME> meetings and all now, <PER>. Haven't you attended yet?” “No, I've only just learned. I've only just seen. I'm only beginning to see, <PER>. Your mother was healed. Oh, it is _true_, isn't it! It's so wonderful to find that you, _you_, know more about it than I do, when I supposed you would scorn it. I can't help expecting to wake up.” “That is just what you will do,” returned <ORG>. “You will waken--to <NUM> things. So your mother objects.” “Poor little mother,” returned <PER>, looking down with sudden sadness. “My mother wants you and yours to make us a long visit at View Point <DATE>.” The girl's lovely eyes raised hopefully. “The best thing that could happen,” she exclaimed. “I think so,” responded her companion. When Mr. <PER> returned from golf <TIME>, only his daughter-in-law was in sight. She inclined her head toward him with the air of a Lady Macbeth. “Have you seen anything of the girls?” she asked as he approached her. “Nothing. Where are they?” She slowly shrugged her shoulders. “I'm the last one to ask. They wouldn't think of telling me,” she returned. “What's up now?” thought Mr. <PER>. “You don't look well, <ORG>,” he said aloud. Once she would have welcomed the evidence of solicitude. Now nothing mattered. “I don't feel well,” she replied, “and I can't even call the physician I prefer.” Mr. <PER> stared down at her for <TIME>, and light broke upon him.",unknown,VirginiaWoolf,0.9838168621063232,0.9838168621063232,-0.7606450915336609
2097,"""To incarcerate him!"" ""Yes. In an asylum. Some state institution. He has been training the boy toward that end. You have seen it. I have seen it. What is his motive? That is the question."" ""Don't you think it may be merely to rid himself of a burden which hampers his life?"" ""But his own flesh and blood!"" exclaimed Mrs. <PER>. ""Does any <NUM> live who would go to such lengths without a greater reason? Miss <PER>, let us see what the man does in these <DATE> rambles of his. I am convinced that his artistic pose is a cloak. He didn't even know who <PER> was."" ""Oh, but to accompany the creature!"" protested <PER>. ""No, of course, we shouldn't find out anything by accompanying him except that he cannot sketch, and I'm sure of that already. But let us go to walk <TIME>, and why not visit the haunted farm?"" ""No reason except that he knows we are aware that he haunts the place, which, if I were a ghost, would make it immune from my visits."" ""Yes, but he cannot expect us to remember or care where he goes. I feel I must be doing something about this, no matter how slight, and--and don't let Miss <PER> join us as we go out."" ""Perish the thought!"" said <PER> devoutly. ""God will not let this outrage take place,"" said Mrs. <PER>, her thought leaping back from Miss <PER> to the neglected boy. ""I wish I could ask <PER> to go with us, but I feel I must be very careful not to let his uncle suspect the depth of my interest."" ""Miss <PER> is very timorous about horned cattle,"" said <PER>. ""We can remember that. <ORG>, too. She has a great dread of becoming tanned."" With these encouraging considerations the <NUM> amateur detectives stole downstairs. Mrs. <PER> went to the kitchen where <PER> was as usual at <TIME> drying the breakfast dishes. ""Miss <PER>,"" she said, ""would you do a little missionary work <TIME>?"" ""I'd like to hear about it <NUM>,"" was the cautious reply. ""<PER> is ready for every good word and work, Mrs. <PER>,"" put in Miss <PER>, ""but she's a busy child."" ""I know that, but I wondered if she could give <TIME> to playing a game of croquet with <PER>."" ""Oh, land!""",unknown,ArthurConanDoyle,0.9949432015419006,0.9949432015419006,-0.33393657207489014
2098,"Dr. <PER>, who had heard the sound, without receiving the sense, of these words, now laid aside the letter in despair, and submissively requested to be informed of her pleasure. ""There, read for yourself,"" she replied, handing him the paper, and pointing to the passage containing the important <NUM>, and then finish your letter, if you have a mind."" He took the paper, unable to conjecture how the dame could be so much interested in any part of its contents; but, before he had read many words, he grew pale as death. ""Good Heavens! what is this?"" he exclaimed. He then read on, ""being the vessel wherein that eminent son of <LOC>, <PER>, <LOC>., had taken passage for his native country, after an absence of many years."" ""Our poor <PER>, his orphan child!"" said Dr. <PER>, dropping the paper. ""How shall we break the intelligence to her? Alas! her share of the affliction causes me to forget my own."" ""It is a heavy misfortune, doubtless; and <PER> will grieve as a daughter should,"" replied Mrs. <PER>, speaking with the good sense of which she had a competent share. ""But she has never known her father; and her sorrow must arise from a sense of duty, more than from strong affection. I will go and inform her of her loss. It is late, and I wonder if she be still asleep."" ""Be cautious, dearest wife,"" said the doctor. ""<PER> has strong feelings, and a sudden shock might be dangerous."" ""I think I may be trusted, Dr. <PER>,"" replied the lady, who had a high opinion of her own abilities as a comforter, and was not averse to exercise them. Her husband, after her departure, sat listlessly turning over the letters that yet remained unopened, feeling little curiosity, after such melancholy intelligence, respecting their contents. But, by the handwriting of the direction on <NUM> of them, his attention was gradually arrested, till he found himself gazing earnestly on those strong, firm, regular characters. They were perfectly familiar to his eye; but from what hand they came, he could not conjecture. Suddenly, however, the truth burst upon him; and after noticing the date, and reading a few lines, he rushed hastily in pursuit of his wife.",unknown,JaneAusten,0.9993880987167358,0.9993880987167358,-0.20085540413856506
2100,"<DATE> has been passed most miserably, tortured as I have been by anxious suspense; yet I hope to see peace in your countenance and to find that your heart is not totally void of comfort and tranquillity. “Yet I fear that the same feelings now exist that made you so miserable <DATE>, even perhaps augmented by time. I would not disturb you at this period, when so many misfortunes weigh upon you, but a conversation that I had with my uncle previous to his departure renders some explanation necessary before we meet. Explanation! You may possibly say, What can <PER> have to explain? If you really say this, my questions are answered and all my doubts satisfied. But you are distant from me, and it is possible that you may dread and yet be pleased with this explanation; and in a probability of this being the case, I dare not any longer postpone writing what, during your absence, I have often wished to express to you but have never had the courage to begin. “You well know, <PER>, that our union had been the favourite plan of your parents ever since our infancy. We were told this when young, and taught to look forward to it as an event that would certainly take place. We were affectionate playfellows during childhood, and, I believe, dear and valued friends to one another as we grew older. But as brother and sister often entertain a lively affection towards each other without desiring a more intimate union, may not such also be our case? Tell me, dearest <PER>. Answer me, I conjure you by our mutual happiness, with simple truth—Do you not love another? “You have travelled; you have spent <DATE> of your life at <LOC>; and I confess to you, my friend, that when I saw you <DATE> so unhappy, flying to solitude from the society of every creature, I could not help supposing that you might regret our connection and believe yourself bound in honour to fulfil the wishes of your parents, although they opposed themselves to your inclinations. But this is false reasoning. I confess to you, my friend, that I love you and that in my airy dreams of futurity you have been my constant friend and companion. But it is your happiness I desire as well as my own when I declare to you that our marriage would render me eternally miserable unless it were the dictate of your own free choice. Even now I weep to think that, borne down as you are by the cruellest misfortunes, you may stifle, by the word _honour_, all hope of that love and happiness which would alone restore you to yourself.",unknown,JaneAusten,0.9993783235549927,0.9993783235549927,-0.2588431239128113
2101,"I don’t believe there’ll be more nor <NUM> of us left by the time we strike soundings, men. But how is he now? Have you been down to see him, any on ye? Damn you, you <PER>! I don’t see how you can sleep in your hammock, knowing as you do that by making an odd number in the mess you have been the death of <NUM> poor fellow, and ruined <PER> for life, and here’s poor Shenly keeled up. Blast you, and your jacket, say <PER>” “My dear mess-mate,” I cried, “don’t blast me any more, for Heaven’s sale. Blast my jacket you may, and I’ll join you in _that;_ but don’t blast _me;_ for if you do, I shouldn’t wonder if I myself was the next man to keel up.” “Gunner’s mate!” said <PER>, helping himself to a slice of beef, and sandwiching it between <NUM> large biscuits—“Gunner’s mate! White-Jacket there is my particular friend, and I would take it as a particular favour if you would _knock off_ blasting him. It’s in bad taste, rude, and unworthy a gentleman.” “Take your back away from that ’ere gun-carriage, will ye now, <PER>?” cried Priming, in reply, just then <PER> happening to lean up against it. “Must I be all the time cleaning after you fellows? Blast ye! I spent <TIME> on that ’ere gun-carriage this very mornin’. But it all comes of White-Jacket there. If it warn’t for having <NUM> too many, there wouldn’t be any crowding and jamming in the mess. I’m blessed if we <PER> about chock a’ block here! Move further up there, I’m sitting on my leg!” “For God’s sake, gunner’s mate,” cried I, “if it will content you, I and my jacket will leave the mess.” “I wish you would, and be —— to you!” he replied. “And if he does, you will mess alone, gunner’s mate,” said <PER>. “That you will,” cried all. “And I wish to the Lord you’d let me!” growled Priming, irritably rubbing his head with the handle of his sheath-knife. “You are an old bear, gunner’s mate,” said <PER>.",HermanMelville,CharlesDickens,0.9794506430625916,0.9794506430625916,-0.8118774890899658
2102,"Natural philosophy is the genius that has regulated my fate; I desire, therefore, in this narration, to state those facts which led to my predilection for that science. When I was <DATE> we all went on a party of pleasure to the baths near <ORG>; the inclemency of the weather obliged us to remain a day confined to the inn. In this house I chanced to find a volume of the works of <PER>. I opened it with apathy; the theory which he attempts to demonstrate and the wonderful facts which he relates soon changed this feeling into enthusiasm. A new light seemed to dawn upon my mind, and bounding with joy, I communicated my discovery to my father. My father looked carelessly at the title page of my book and said, “Ah! <PER>! My dear <PER>, do not waste your time upon this; it is sad trash.” If, instead of this remark, my father had taken the pains to explain to me that the principles of <PER> had been entirely exploded and that a modern system of science had been introduced which possessed much greater powers than the ancient, because the powers of the latter were chimerical, while those of the former were real and practical, under such circumstances I should certainly have thrown <PER> aside and have contented my imagination, warmed as it was, by returning with greater ardour to my former studies. It is even possible that the train of my ideas would never have received the fatal impulse that led to my ruin. But the cursory glance my father had taken of my volume by no means assured me that he was acquainted with its contents, and I continued to read with the greatest avidity. When I returned home my <NUM> care was to procure the whole works of this author, and afterwards of <PER> and <PER>. I read and studied the wild fancies of these writers with delight; they appeared to me treasures known to few besides myself. I have described myself as always having been imbued with a fervent longing to penetrate the secrets of nature. In spite of the intense labour and wonderful discoveries of modern philosophers, I always came from my studies discontented and unsatisfied. Sir <PER> is said to have avowed that he felt like a child picking up shells beside the great and unexplored ocean of truth. Those of his successors in each branch of natural philosophy with whom I was acquainted appeared even to my boy’s apprehensions as tyros engaged in the same pursuit. The untaught peasant beheld the elements around him and was acquainted with their practical uses. The most learned philosopher knew little more.",unknown,EdgarAllanPoe,0.9815985560417175,0.9815985560417175,-1.5640647411346436
